Link Product Page,title,ID,Product Discription,Product Info
https://www.amazon.ae/Best-Friends-Gift-Necklace-Set/dp/B07MG5C6RQ/ref=sr_1_64?qid=1686556435&s=fashion&sr=1-64,Best Friends Gift Necklace Set of 2 - Heart Pendant with Rhinestones,76,"['Necklace set for two for Best Friends', 'Main Stones : Rhinestones', 'Materials : Alloy', 'Pendant Size : 3 * 2.7cm', 'Chain Length : 45 + 5cm(Adjustable)', 'Color : As the picture shown', 'Good gift for friendship', 'Ship with a great gift box']",{}
https://www.amazon.ae/Charming-Butterfly-Surgical-Earrings-Ycfjer-283Btrf-Rg/dp/B01LWQUG8X/ref=sr_1_65?qid=1686556435&s=fashion&sr=1-65,Yellow Chimes Charming Dual Butterfly Surgical Steel 18K Real Rose Gold Stud Earrings For Girls And Women (Rose Gold) (Ycfjer-283Btrf-Rg),77,"['Beauty-a must have piece to add to your jewellery treasure', 'Quality-5 layer micro plated. Thickness of plating: 0.1 micron, where .03 micron plating available in market', 'Skin friendly- alloy (97% tin and 3% bismuth). Nickel free and lead free as per international standards that makes it very skin friendly', 'Size- the width is 1.2 cm, length is 9 mm', 'Gift for her! - ideal valentine, birthday, anniversary gift for someone you love . With our packaging box, you do not need to opt-in for any additional gift packaging. The product comes in a beautiful elegant ready-to-gift box']",{}
https://www.amazon.ae/Exquisite-Signature-Silicon-Stainless-Bracelet/dp/B07TW5VH28/ref=sr_1_66?qid=1686556435&s=fashion&sr=1-66,Yellow Chimes Unisex Silver Black Kpop BTS Band Exquisite Signature Jung Kook Silicon Chimes Silver Plated Stainless Steel Charm Bracelet,78,"['Packer: Daniel Estasi LLP, G203, SRK Gardens, Kudlu, Bengaluru - 560068, Karnataka PH: 9880742090', '0']","{'Material': 'Silver Plated', 'Colour': 'Silver', 'Brand': 'YELLOW CHIMES', 'Style': 'Modern', 'Size': 'One Size'}"
https://www.amazon.ae/Friendship-Adjustable-Hand-Woven-Protection-Jewelry-Black/dp/B088K8C1CK/ref=sr_1_67?qid=1686556435&s=fashion&sr=1-67,The Woo's 2Pcs Evil Eye Bracelets Good Luck Pinky Promise Distance Matching Bracelets for Couple Friendship Family Adjustable Hand-Woven Cords Rope Thread Bracelet Protection Jewelry,79,"['Stylish&meaningful: Worn as charms, these bracelets are believed to ward off bad luck & maladies caused by the ""Evil Eye"". Worn as fashion accessories, you can mix, match, stack, or leave it all to your creative side.', 'PREMIUM QUALITY & COMFORTABL: Hypoallergenic Charm with rope for long life, not tarnish or turn colors. Bracelet with smooth edges all around - very cute and well made.', ""Gift: 2Pcs bracelet come as a set can be used as friendship bracelet or best gift for Black Friday, Cyber Monday, Birthday, Christmas, Valentine's Day, Wedding,Party."", 'ADJUSTABLE:The length can be adjusted from 6.2” to up to 8.6”, which well fits both adult and teens. It can be used as bracelet and anklet', 'PERFECT AFTER SALES SERVICE : we are committed to provide the best services to our customers, if there are any problems with earring, please feel free to contact us. We will respond within 24 hours', 'Style: Charm']","{'Material': 'Glass', 'Colour': 'Black', 'Brand': 'Generic', 'Style': 'Charm', 'Age range (description)': 'Adult'}"
https://www.amazon.ae/Zaveri-Pearls-Jewellery-Golden-Zpfk6989/dp/B07C2389CW/ref=sr_1_68?qid=1686556435&s=fashion&sr=1-68,Zaveri Pearls Jewellery Set For Women (Golden)(Zpfk6989),80,"['Brand: zaveri pearls', ""Style:pearl,kundan ethnic set.the look is graceful and preciously suitable for all kinds of traditional attire. It's a choice of many bollywood celebrities and stars"", 'Color: gold', 'Material: zinc, plating: 22k yellow gold', 'Zaveri pearls collection can be seen in major tv serials of balaji telefilms pvt ltd, designer and boutique collection of zaveri pearls is preferred by many designers, stars, celebrities,shows']",{}
https://www.amazon.ae/Simple-Pendant-Necklace-Choker-Valentines/dp/B0B81VKKZ6/ref=sr_1_73?qid=1686556435&s=fashion&sr=1-73,"Simple Gold Love Heart Pendant Necklace Choker Chain Valentine's day Necklace for women, girls and teens.",85,"['💕【NECKLACE SIZE】 14"" long chain + 3"" extender chain adjustable. Made from quality alloy, carefully polished, comfortable to wear. Great plating, lasting color retention. Boho Choker Chain Jewelry will be a perfect fit for all women, girls and teens.', '💕【CLASSIC DESIGN】 The gold plated choker has a simple and classic design which features a gold heart pendant. Exquisite, elegant and chic design Fashion pendants boho choker necklace to make you look classy. This gold plated choker Necklace featuring a heart pendant made with Exquisite craftsmanship will bring you a new style and a classic fashion look.', '💕【VERSATILE】 This necklace choker jewellery will complement any traditional or modern attire. Simple and classic design, this choker necklace will go well with many styles of clothing, like T-shirt, sweater, vest, dress, skirts, formal, office wear and so on and they can make you unique, nobody will miss it and you will definitely receive a great deal of compliments.', '💕【PERFECT GIFT FOR LOVED ONES】 Packaged with love each necklace is packed independently. Elegant, simple, delicate and dainty design, make you be the focus at every moment, good choice for the beach, graduation, shopping, Christmas, traveling or partying etc. Gold choker necklace is the perfect gift for friends, mom, classmates, teachers or family.', 'Style: Classic']",{}
https://www.amazon.ae/Necklace-Artificial-Girlfriend-Birthday-Anniversary/dp/B093771JLS/ref=sr_1_74?qid=1686556435&s=fashion&sr=1-74,"2PCS Pearl Necklace Set, Artificial Pearl Necklace, Pearl Choker Necklace Charm Lady Girlfriend Wedding Birthday Anniversary",86,"[""[Appearance and wear occasion]:Golden and silver Saturn with white pearl necklace appearance, can show the woman's unique fashion charm, showing your generous temperament. Ideal for anniversaries, engagements, parties, dates, weddings, everyday wear, etc."", '[High quality material]:Made of artificial pearls, Rhine and alloy, it is low-key and generous, and does not contain any harmful metals ,can be worn for a long time, show your charm.', '[Best gift choice]:The saturn necklace set is the perfect gift for your girlfriend, wife, mother or daughter.', '[Suitable size]:The necklace length is 15.7+2.7 inches adjustable chain.It is suitable for most women. The string is firm and not easy to break and wear. Our pearl necklace is worthy of your favor.', '[Customer Service]:If you have any question or problem about our necklace set, please fell free to contact us. We will reply you in within 24 hours, and give you the solutions as well, just enjoy your purchase.And If the product has quality problems, we provide a lifetime return service.', 'Style: Saturn']",{}
https://www.amazon.ae/YouBella-Earrings-Jewellery-Kashmiri-YBEAR_32197/dp/B07KNBGYJ2/ref=sr_1_75?qid=1686556435&s=fashion&sr=1-75,YouBella Earrings for Women Jewellery Earrings Afghani Kashmiri Jhumka earrings for Girls and Women (Silver)(YBEAR_32197),87,"['Color: Silver', 'Material: Oxidized Silver', 'It is advisable to store jewellery in a zip lock pouch (air tight pouch), keep away from water perfume and other chemicals and clean it with dry and soft cloth', 'Country of Origin: India', 'Material: Oxidized Silver', 'It is advisable to store jewellery in a zip lock pouch (air tight pouch), keep away from water perfume and other chemicals and clean it with dry and soft cloth', 'Country of Origin: India']",{}
https://www.amazon.ae/Yellow-Piercing-Stylish-Stainless-Earrings/dp/B07CTN7RK4/ref=sr_1_76?qid=1686556435&s=fashion&sr=1-76,Yellow Chimes Non- Piercing COMBO of Stylish Stainless Steel Earrings for Men and Women,88,"['Stylish And Trendy Earrings COMBO from Yellow Chimes, Perfect For all Occasions Trendy Earrings For Women / Unisex / Girls. Daily / Party / Casual Wear Fashion Jewellery', 'PLATING - IPS process of plating makes it never fading of color, and keeps the shine.', 'PREMIUM QUALITY: Pure surgical stainless steel is used to make this product, which doesnt cause any harm to skin. Nickel free and Lead free as per International Standards. No harm to health.', 'GIFT FOR HIM! - Ideal Valentine, Birthday, Anniversary gift for someone you ? LOVE ?. With our packaging Box, you do not need to opt-in for any additional gift packaging. The product comes in a beautiful Elegant Ready-to-Gift Box.', 'Brand: YELLOW CHIMES. It is one of the finest brands all across India for Fashion Jewellery that aims for Best Wearing Experince. This product comes in Yellow Chimes branded packaging.']",{}
https://www.amazon.ae/Yellow-Chimes-Trendy-Stainless-Earrings/dp/B07CTNMVP2/ref=sr_1_77?qid=1686556435&s=fashion&sr=1-77,Yellow Chimes Trendy Stainless Steel Hoops Earrings for Men and Women,89,"['Material - Pure surgical stainless steel is used to make this product, which doesnt cause any harm to skin. Nickel free and Lead free as per International Standards', 'Plating - IPS process of plating makes it never fading of color, and keeps the shine.', 'Diameter : 1.3 CM, Thickness : 0.3 CM. Smooth Push Back Locking Mechanism', 'Brand: Yellow Chimes. It is one of the finest brands all across India for Fashion Jewellery. This product comes in Yellow Chimes branded packaging. Yellow Chimes brings you a new range of Fashion Jewellery - Designer, Classy, Charming, Elegant, Appealing, Affordable, Casual as well as party wear, Pocket-friendly, Superb quality, High quality plating, Skin friendly, Non-allergic, Attractive, Mesmerising, etc.', 'Perfect Gift for your Loved ones.']",{}
https://www.amazon.ae/Elegant-Fashion-Crystal-designer-Earrings/dp/B07T41QT3R/ref=sr_1_78?qid=1686556435&s=fashion&sr=1-78,Yellow Chimes Elegant Latest Fashion Silver Plated Crystal designer Drop Earrings for Women and Girls (Design 6),90,"['Stylish Latest Fashion Design Silver Plated Green Crystal Studded Drop Earrings . A Pair of Stylish Adorable Green Crystal Drop Earrings with lovely combination of Crystals. These designer earrings will complement any Occasion Formal/ Casual/ Party Wear.', 'Beautiful Looks at One Glance- with Intricate High Polish creates Glamorous Reflections and adds Luxurious Looks.', 'Produced under Quality Control One by One Checking Focus on Detail Processing. Top Quality/ Latest Trend Design/Anty-Allergy .', 'Skin friendly: Nickel free and lead free as per international standards. Anti-allergic and safe for skin.', 'Gift for women! - ideal valentine, birthday, anniversary gift for someone you love. with our packaging box, you do not need to opt-in for any additional gift packaging. the product comes in a beautiful elegant ready-to-gift box']",{}
https://www.amazon.ae/DESIMTION-Multilayer-Christmas-Wristbands-Bracelets/dp/B07HHVPPRJ/ref=sr_1_79?qid=1686556435&s=fashion&sr=1-79,"Inspirational Tree of Life Leather Bracelets for Women,Mothers Day Birthday Jewelry Gifts for Teens Girls",91,"[""【UNIQUE DESIGN 】tree of life stacked leather wrap bracelets honor the beautiful branches of your family tree,and will remind her of the beautiful family she had. The heartfelt words on the leather are full of love and meaning,it's easy to express love. Unique yet fashion jewelry gift for women mom daughter on Mothers day Birthday Valentines Day"", '【SIZE & QUALITY】 Length: 7.85"", Width: 1.45"", Weight: 1oz. Top environmental leather is soft, lightweigh and comfortable to wear, no fading, no pungent smell. Cuff magnetic buckle design is easy to put on and take off without help. The clasp is lead free, nickel free, hypoallergenic, strong and durable for daily wear.', '【STYLISH AND VERSATILE】DESIMTION‘s thick bohemian bracelet is just like several different bracelets crossed and layered into one that bring you unique, beauty and elegant. Perfectly match your formal or casual wear when you attend party, go to work or shopping. Great versatile add to your accessory wardrobe and get compliments on it. Every lady deserves to have beautiful jewelry to make herself look pretty and eye-catching. This well-made bracelet will be your first choice.', '【PACKAGE】the trendy layer bracelets bring pretty black gift box and a twinkling surprise, A perfect fashion bohemian jewelry gifts for both women and teen girls', ""【Best Service】we aim to provide high quality product and best service to the customers. If there are any problems with this bracelet, please don't hesitate to contact us, we will try our best to solve the problems."", 'Style: Grey']","{'Material': 'Leather', 'Colour': 'Grey', 'Brand': 'Desimtion', 'Style': 'Grey', 'Age range (description)': 'Teen; Adult'}"
https://www.amazon.ae/Shining-Diva-Fashion-Bracelet-9576b/dp/B078KWDF1N/ref=sr_1_80?qid=1686556435&s=fashion&sr=1-80,Shining Diva Fashion Royal Blue Crystal CZ Silver Plated Stylish Bracelet Gift for Girls Women(9576b),92,"[""Quality : 5 Layer Advanced Rose Gold Plating From Germany. Thickness Of Plating: 0.3 Micron. Plating Will Not Fade Easily.Brand: Shining Diva Is A Well Known Brand Across Fashion Jewellery Sector. Shining Diva Products Are Preferred By Many Designers, Stars And Celebrities. Shining Diva Fashion Jewelry Believes In Making Beauty And Fashion A Part Of Everybody'S Life Free Size Suitable For All. Skin Friendly - Nickel Free And Lead Free As Per International Standards. Anti-Allergic And Safe For Skin.Brand: Shining Diva Is A Well Known Brand Across Fashion Jewellery Sector. Shining Diva Products Are Preferred By Many Designers, Stars And Celebrities."", 'Quality: Made from High Quality Imported Austrian Crystal. Five Layer Silver Plated for High Durability. Intricate high polish creates glamorous reflections and adds a luxurious look', 'Size: Length Is 17 Cm, Width Is 1 Cm. Skin Friendly - Nickel free and Lead free as per International Standards. Anti-Allergic and Safe for Skin, There may slight difference w.r.t image due to photographic effect', 'Gift For Her: Perfect gift for any occasion for yourself and your loved ones that will surely make a memorable impression. Ideal Valentine, Birthday, Anniversary gift for someone you Love', ""Brand: Shining Diva is a well-known brand across fashion jewelry sector. Shining Diva products are preferred by many Designers, Stars and Celebrities. Shining Diva fashion jewelry believes in making beauty and fashion a part of everybody's life"", 'Country of Origin: India', 'Style: Fusion']","{'Material': 'Silver Plated', 'Colour': 'Royal Blue', 'Brand': 'Shining Diva Fashion', 'Style': 'Fusion', 'Age range (description)': 'Adult'}"
