Link Product Page,title,ID,   Current Price   ,Discount Percentage,   Price Before Discount   
https://www.amazon.ae/Fstrend-Statement-African-Necklace-Accessories/dp/B089NPK6SC/ref=sr_1_1546?qid=1686556613&s=fashion&sr=1-1546,Fstrend Statement Chunky Choker Gold Plated African Necklace Costume Party Jewelry Accessories for Women and Girls,429, AED 43.39 ,No discount, AED 87.04 
https://www.amazon.ae/Earrings-Crystals-Sterling-Hypoallergenic-Occasion/dp/B09W2J41RH/ref=sr_1_1589?qid=1686556620&s=fashion&sr=1-1589,"Silver Earrings, Crystals Ear Cuffs, Sterling Hypoallergenic Earring, Earrings Fits, for Any Occasion (A Pair 14 Crystal)",434, AED 43.39 ,-10%, AED 35.89 
https://www.amazon.ae/PAVOI-Plated-Sterling-Silver-Earrings/dp/B076G8QGP3/ref=sr_1_1590?qid=1686556620&s=fashion&sr=1-1590,PAVOI 14K Gold Plated Sterling Silver Post Dainty Mini Bar Stud Earrings | Gold Earrings for Women,435, AED 43.39 ,No discount, AED 52.06 
https://www.amazon.ae/NanMuc-Teardrop-Birthstone-Birthday-Constellation/dp/B0BHQGB8D4/ref=sr_1_1591?qid=1686556620&s=fashion&sr=1-1591,NanMuc 12 Zodiac Sign Teardrop Birthstone Birthday Charm Constellation Bead Pendant for Pandora Bracelet Necklace,436, AED 43.39 ,No discount, AED 36.66 
https://www.amazon.ae/Gehena-Estele-Navratan-Necklace-50500042-Ig/dp/B098DFLMVB/ref=sr_1_1592?qid=1686556620&s=fashion&sr=1-1592,Gehena By Estele Gold Plated Necklace Set for Women,437, AED 43.39 ,-8%, AED 22.06 
https://www.amazon.ae/Mother-Daughter-Alphabet-Necklace-Splicing-Creative/dp/B09W2BBSQL/ref=sr_1_1593?qid=1686556620&s=fashion&sr=1-1593,2 Pack Mother-Daughter Alphabet Necklace Set Splicing Yin Yang Pendant Necklace Creative Shape Suitable as Birthday/Festival/Mother's Day Gift,438, AED 43.39 ,No discount, AED 39.99 
https://www.amazon.ae/Multilayered-ELECDON-Bracelets-Bracelet-Personality/dp/B09P36XM8C/ref=sr_1_1594?qid=1686556620&s=fashion&sr=1-1594,"Multilayered Women Anklets, ELECDON Women Ankle Bracelets Beaded Bracelet Elastic Foot and Hand Chain Jewelry, Personality Creative Anklet, Boho Handmade Beads Colorful (7Pcs, Set-1)",439, AED 43.39 ,No discount, AED 45.90 
https://www.amazon.ae/WAINIS-Bracelets-Colorful-Stackable-Bohemian/dp/B0B68FYVM1/ref=sr_1_1637?qid=1686556626&s=fashion&sr=1-1637,WAINIS 44 Pcs Preppy Bracelets Set Colorful Heart Star Evil Eye Beaded Polymer Clay Pearl Stackable Charm Y2K Kidcore Summer Beach Bohemian Layering Bracelets for Women Girls Teens,444, AED 43.39 ,No discount, AED 96.00 
https://www.amazon.ae/Pearich-Stacking-Stackable-Statement-Zirconia/dp/B09ZD8XG1R/ref=sr_1_1638?qid=1686556626&s=fashion&sr=1-1638,Pearich 14K Gold Filled Rings Stacking Rings for Women Girls Stackable Thin Gold Ring Plain Statement Band Ring Comfort Fit Size 5 to 10 2PCS/3PCS/4PCS/5PCS,445, AED 43.39 ,No discount, AED 36.69 
https://www.amazon.ae/Guess-Jewellery-Feelings-Stainless-Necklace/dp/B09496S5Z9/ref=sr_1_1639?qid=1686556626&s=fashion&sr=1-1639,Guess Jewellery Women's Guess My Feelings Stainless Steel Silver Chain Necklace,446, AED 43.39 ,-26%, AED 108.11 
https://www.amazon.ae/Murano-Glass-Turtle-Dangle-applicable/dp/B0899ZNF1G/ref=sr_1_1640?qid=1686556626&s=fashion&sr=1-1640,"Murano Glass Sea Turtle Dangle Charm, 5,1 x 16,5 x 13,4 mm, Metal, Not applicable",447, AED 43.40 ,No discount, AED 229.70 
https://www.amazon.ae/Rainbow-Clouds-Matching-Friends-Necklace/dp/B07MX46K3S/ref=sr_1_1641?qid=1686556626&s=fashion&sr=1-1641,Rainbow Clouds Buds Matching Best Friends Necklace Set,448, AED 43.40 ,-31%, AED 9.00 
https://www.amazon.ae/Swarovski-Duo-Evil-Eye-Pendant/dp/B016ROFMKU/ref=sr_1_1642?qid=1686556626&s=fashion&sr=1-1642,Swarovski Duo Evil Eye Pendant,449, AED 43.40 ,No discount, AED 306.52 
https://www.amazon.ae/Hawaiian-Decorations-Necklace-Bracelets-Headband/dp/B0B6FXSNVP/ref=sr_1_1685?qid=1686556632&s=fashion&sr=1-1685,"Hawaiian Leis Party Decorations, Hawaiian Flower Necklace Flowers Bracelets Headband, for Tropical Hawaiian Party Theme Beach Party Hawaiian Night Bar Beach Vacation 32 Pieces",454, AED 43.40 ,No discount, AED 49.99 
https://www.amazon.ae/BOUTIQUELOVIN-Plated-Earrings-Hypoallergenic-Lightweight/dp/B08F9W1DKV/ref=sr_1_1686?qid=1686556632&s=fashion&sr=1-1686,BOUTIQUELOVIN 14K Gold Plated Hoop Earrings for Women Hypoallergenic Thick Chunky Hoop Earrings Lightweight Tube Design,455, AED 43.40 ,No discount, AED 52.24 
https://www.amazon.ae/JAKAWIN-Choker-Necklace-Adjustable-Necklaces/dp/B07ZWT8LC7/ref=sr_1_1687?qid=1686556632&s=fashion&sr=1-1687,JAKAWIN Choker Necklace Adjustable Black Collar Necklaces for Women and Girls NK134,456, AED 43.40 ,No discount, AED 37.98 
https://www.amazon.ae/Exquisite-Signature-Stainless-Bracelet-YCFJBR-01SUGA-SLBK/dp/B07TRN2JB2/ref=sr_1_1688?qid=1686556632&s=fashion&sr=1-1688,Yellow Chimes Unisex Kpop BTS Band Exquisite Signature Suga Silicon Silver Plated Stainless Steel Charm Bracelet (Silver; Black; YCFJBR-01SUGA-SLBK),457, AED 43.40 ,No discount, AED 15.53 
https://www.amazon.ae/YouBella-Stylish-Jewellery-Earrings-YBEAR_32130/dp/B079QNC3C5/ref=sr_1_1689?qid=1686556632&s=fashion&sr=1-1689,YouBella Stylish Party Wear Jewellery Gold Plated Drop Earrings for Women (Combo)(YBEAR_32130),458, AED 43.40 ,-7%, AED 21.17 
https://www.amazon.ae/Zaveri-Pearls-Antique-Necklace-Zpfk6299/dp/B074PVBGLL/ref=sr_1_1690?qid=1686556632&s=fashion&sr=1-1690,Zaveri Pearls Silver Antique Choker Necklace For Women (Silver) (Zpfk6299),459, AED 43.40 ,-41%, AED 15.92 
https://www.amazon.ae/Sterling-Tanjiro-Earrings-Hanafuda-Halloween/dp/B09KVJ58L4/ref=sr_1_1781?qid=1686556643&s=fashion&sr=1-1781,"925 Sterling Silver Tanjiro Earrings,Anime Demon Slayer Cosplay Tanjiro Black Earrings Ear clip Kimetsu No Yaiba Hanafuda Halloween For Men Women Earrings",465, AED 43.40 ,No discount, AED 82.23 
https://www.amazon.ae/MANVEN-Promise-Distance-Matching-Bracelets/dp/B083LHJ1GF/ref=sr_1_1782?qid=1686556643&s=fashion&sr=1-1782,MANVEN Pinky Promise Distance Matching Bracelets(Ver.2) for Best Friends Couple Family Women Mens Teen Girls,466, AED 43.41 ,No discount, AED 64.03 
https://www.amazon.ae/Zaveri-Pearls-Jewellery-Golden-ZPFK6087/dp/B071NMH2ZS/ref=sr_1_1783?qid=1686556643&s=fashion&sr=1-1783,Zaveri Pearls,467, AED 43.41 ,-22%, AED 19.03 
https://www.amazon.ae/BOZONY-Earrings-Hypoallergenic-Sterling-Silver/dp/B0BKGFMMLT/ref=sr_1_1784?qid=1686556643&s=fashion&sr=1-1784,"BOZONY White Pearl Stud Earrings Set, Hypoallergenic 925 Sterling Silver Earrings Studs for Women Girl",468, AED 43.41 ,No discount, AED 76.32 
https://www.amazon.ae/Alwan-Long-Size-Anklet-Women/dp/B09X1WQQN8/ref=sr_1_1785?qid=1686556643&s=fashion&sr=1-1785,Alwan Long Size Evil Eye Anklet for Women - EE3976BADB,469, AED 43.41 ,No discount, AED 44.00 
https://www.amazon.ae/Love-Moon-Message-Pendant-Necklace/dp/B07MMF5QRM/ref=sr_1_1786?qid=1686556643&s=fashion&sr=1-1786,I Love You To The Moon and Back Message Pendant Necklace for Mom,470, AED 43.41 ,No discount, AED 29.00 
https://www.amazon.ae/Yellow-Charming-Butterfly-Surgical-Bracelet/dp/B07D1KBKCZ/ref=sr_1_1829?qid=1686556649&s=fashion&sr=1-1829,Yellow Chimes Charming Butterfly Surgical Steel 18K Real Rose Gold Plated Bracelet for Women &amp; Girls,475, AED 43.41 ,-35%, AED 33.12 
https://www.amazon.ae/SWAROVSKI-Creativity-Pierced-Earrings-Rhodium/dp/B01AUX4U6Q/ref=sr_1_1830?qid=1686556649&s=fashion&sr=1-1830,"SWAROVSKI Women's Creativity Circle Jewelry Collection, Clear Crystals",476, AED 43.41 ,-11%, AED 235.41 
https://www.amazon.ae/Invisible-Size-Tightener-Different-Transparent/dp/B097RKNLKZ/ref=sr_1_1831?qid=1686556649&s=fashion&sr=1-1831,"6 Sheets Invisible Ring Size Adjuster for Loose Rings, Ring Guard Silicone Ring Size Reducer Loose Rings Tightener, 8 Different Sizes (Transparent)",477, AED 43.41 ,-11%, AED 58.00 
https://www.amazon.ae/Natural-Rosary-misbaha-99beads-33beads/dp/B0977DC5BB/ref=sr_1_1832?qid=1686556649&s=fashion&sr=1-1832,Natural Black Agate Rosary Muslim Tasbih Gift Islam misbaha Man's Onxy Prayer Beads 33 45 66 99beads Stone Rosary,478, AED 43.41 ,No discount, AED 51.05 
https://www.amazon.ae/J-End%C3%A9ar-Earrings-Constellation-Horoscope-Jewellery/dp/B087F4MGLH/ref=sr_1_1833?qid=1686556649&s=fashion&sr=1-1833,"J.Endéar Zodiac Earrings Sterling Silver Small Stud for Women Girls Men, Constellation Horoscope Round Disc Ladies Earrings Jewellery Gift",479, AED 43.41 ,No discount, AED 80.88 
https://www.amazon.ae/Pandora-Women-Gilded-silver-Zirconia/dp/B086W45NR3/ref=sr_1_1834?qid=1686556649&s=fashion&sr=1-1834,Pandora Women Gilded silver Other form Cubic Zirconia Charm - 788878C01,480, AED 43.42 ,-22%, AED 226.63 
https://www.amazon.ae/Piercing-Disposable-Earring-Hypoallergenic-Safety/dp/B0BF547HWT/ref=sr_1_1877?qid=1686556655&s=fashion&sr=1-1877,"4 Pack Self Ear Piercing Gun, Disposable Self Ear Piercing Gun Kit with Earring Hypoallergenic Studs Safety Ear Piercing Gun Kit Tool (silver)",485, AED 43.42 ,-10%, AED 35.99 
https://www.amazon.ae/Rainbow-Outside-Jewelry-Appearance-Geometric/dp/B0B3DHZ9HH/ref=sr_1_1878?qid=1686556655&s=fashion&sr=1-1878,Women Men Ring Unisex Ring Rainbow Arc Outside Jewelry Fashion Appearance Geometric Finger Ring for Wedding,486, AED 43.42 ,No discount, AED 144.99 
https://www.amazon.ae/Motivational-Wristbands-Inspirational-Silicone-Bracelets/dp/B09CYTJRQ6/ref=sr_1_1879?qid=1686556655&s=fashion&sr=1-1879,"60 Pieces Motivational Quote Rubber Wristbands Colored Inspirational Silicone Bracelets Stretch Unisex Wristbands for Women Men Teen Gifts, 20 Styles",487, AED 43.42 ,No discount, AED 73.51 
https://www.amazon.ae/Youbella-Necklace-Jewellery-Earrings-Ybcrs_Combo_00023/dp/B01FMGKKGK/ref=sr_1_1880?qid=1686556655&s=fashion&sr=1-1880,"Youbella Women's Crystal Necklace Jewellery Set With Earrings &amp; Bracelet (Ybcrs_Combo_00023, Blue)",488, AED 43.42 ,No discount, AED 50.00 
https://www.amazon.ae/Necklace-Pictures-Birthday-Christmas-Gemstone/dp/B0B87ZDRKM/ref=sr_1_1881?qid=1686556655&s=fashion&sr=1-1881,"Gold Locket Necklace with Picture Lockets for Women That Hold Pictures Photo Heart Shaped Locket Pendant Necklace for Women Birthday Christmas Gifts for Girls, Small, No Gemstone",489, AED 43.42 ,No discount, AED 1.00 
https://www.amazon.ae/YunZh-Backpacks-Clothing-Accessory-gemstone/dp/B09HGTY7ZM/ref=sr_1_1882?qid=1686556655&s=fashion&sr=1-1882,YunZh Cute Enamel pins Set for Backpacks jacket Anime cartoon pins for Clothing Bags Jackets Accessory DIY Crafts pins,490, AED 43.42 ,No discount, AED 51.53 
https://www.amazon.ae/Handmade-Natural-Crystal-Necklace-natural/dp/B07Z63YD8M/ref=sr_1_1925?qid=1686556661&s=fashion&sr=1-1925,Plumiss Boho Handmade Natural Jasper Stone Beaded Crystal Mixed Strand Short Necklace for Women Girl,495, AED 43.42 ,No discount, AED 71.33 
https://www.amazon.ae/Bracelets-Adjustable-Turkish-Protection-Bracelet/dp/B09TZZC8RP/ref=sr_1_1926?qid=1686556661&s=fashion&sr=1-1926,"Gold Bracelets for Women Girls, Adjustable Turkish Blue Eye Protection Bracelet Jewelry",496, AED 43.42 ,No discount, AED 3.00 
https://www.amazon.ae/PENQI-Inspired-Necklace-Stainless-Gemstone/dp/B0BX42LW78/ref=sr_1_1927?qid=1686556661&s=fashion&sr=1-1927,PENQI Singer Inspired Necklace Album Gift for Singer Fans Music Lovers Gift Singer Song Gift Music Jewelry,497, AED 43.42 ,No discount, AED 72.54 
https://www.amazon.ae/Layered-Necklace-Carabiner-Statement-Jewelry/dp/B0BK8JKTKD/ref=sr_1_1928?qid=1686556661&s=fashion&sr=1-1928,Layered Chunky Necklace for Women Gold Cuban Link Chain Carabiner Necklace Punk Statement Necklace Chunky Choker Necklace Jewelry Gifts for Teen Girls,498, AED 43.43 ,No discount, AED 45.99 
https://www.amazon.ae/African-Traditional-Bohemian-Headwraps-Earrings/dp/B09YCJLVHS/ref=sr_1_1929?qid=1686556661&s=fashion&sr=1-1929,3 Pcs Women Ankara African Traditional Costume Set African Print Midi Casual Dashiki Skirt Bohemian African Print Headwraps Scarf Drop Dangle Earrings,499, AED 43.43 ,No discount, AED 130.35 
https://www.amazon.ae/REBUY-Black-Tourmaline-Chip-Bracelet/dp/B08GCB6MK8/ref=sr_1_1930?qid=1686556661&s=fashion&sr=1-1930,REBUY Black Tourmaline Chip Bracelet For Unisex,500, AED 43.43 ,No discount, AED 49.00 
https://www.amazon.ae/YouBella-Jewellery-Crystal-Handmade-Earrings/dp/B08NHD2BJ1/ref=sr_1_1973?qid=1686556666&s=fashion&sr=1-1973,YouBella Jewellery Red &amp; Black Crystal Gold Plated Handmade Earrings for Girls and Women,505, AED 43.43 ,No discount, AED 27.96 
https://www.amazon.ae/St-Benedict-Rosary-Stainless-Brazil/dp/B016NBPFHM/ref=sr_1_1974?qid=1686556666&s=fashion&sr=1-1974,Intercession St Benedict Rosary - Stainless Steel Chain with Wood Beads - Made in Brazil,506, AED 43.43 ,-23%, AED 37.26 
https://www.amazon.ae/Golden-Crystal-Layered-Jewelry-Ladies/dp/B0B34XC4RB/ref=sr_1_1975?qid=1686556666&s=fashion&sr=1-1975,Belly Chain Golden Pearl Layered Waist Chain for Women Beach Bikini Sexy Body Jewelry Accessories for Ladies and Girls,508, AED 43.43 ,No discount, AED 32.99 
https://www.amazon.ae/Shining-Diva-Plated-Traditional-Earrings/dp/B01CU2HZUI/ref=sr_1_1976?qid=1686556666&s=fashion&sr=1-1976,Shining Diva Stylish Traditional Jhumki Earrings For Women &amp; Girls,509, AED 43.43 ,No discount, AED 19.00 
https://www.amazon.ae/ELECDON-Spinning-Adjustable-Aesthetic-Rotating/dp/B0BJQB9DZG/ref=sr_1_1977?qid=1686556666&s=fashion&sr=1-1977,"Anti Anxiety Ring, ELECDON Anti Anxiety Ring for Women Men, Dainty Calming Spinning Anxiety Bead Rings Kid Ladies Thumb Adjustable Trendy Aesthetic Rotating Fidget Ring Spinner, Golden",510, AED 43.43 ,-10%, AED 33.21 
https://www.amazon.ae/Longita-Surgical-Piercing-Jewelry-stainless-steel/dp/B0B5N32TTQ/ref=sr_1_1978?qid=1686556666&s=fashion&sr=1-1978,Longita Belly Button Ring Belly Rings Gold Silver Dangle Belly Button Rings for Women Surgical Steel Dangle Belly Ring Belly Button Piercing Jewelry,511, AED 43.43 ,No discount, AED 55.58 
https://www.amazon.ae/Goodern-Bracelets-Bracelet-Adjustable-Personalized/dp/B0BJ1J9RFM/ref=sr_1_2021?qid=1686556672&s=fashion&sr=1-2021,Goodern Men's Dragon Bead Bracelets Natural Stone Bracelet Black and White Beads Bracelet Adjustable Rope Cuffs Chain Bracelet Charm Jewelry Gift String Bracelet for Women Men Personalized Bracelet,516, AED 43.43 ,No discount, AED 39.55 
https://www.amazon.ae/WHITE-SHOP-Rhinestone-Nightclub-Accessories/dp/B0BGPVD8JW/ref=sr_1_2022?qid=1686556672&s=fashion&sr=1-2022,THE WHITE SHOP Sparkly Crystal Body Chain Silver Rhinestone Bling Bra Chain Sexy Bikini Nightclub Body Chain Accessories for Women and Girls,517, AED 43.44 ,No discount, AED 89.53 
https://www.amazon.ae/MAKINGTEC-Crystal-Glitter-Accessory-Accessories/dp/B0B2C1RG12/ref=sr_1_2023?qid=1686556672&s=fashion&sr=1-2023,"Leg Chain, MAKINGTEC Crystal Leg Chain Glitter Body Chains Beach Party Club Thigh Chain Fashion Body Jewelry Accessory for Women and Girls Bikini Body Accessories Jewelry for Women (Gold)",518, AED 43.44 ,No discount, AED 39.90 
https://www.amazon.ae/YouBella-Plated-Stylish-Butterfly-YBNK_5658/dp/B07VK9JJJT/ref=sr_1_2024?qid=1686556672&s=fashion&sr=1-2024,YouBella Rose Gold Gold Plated Stylish Butterfly Chain for Women (YBNK_5658),519, AED 43.44 ,No discount, AED 17.00 
https://www.amazon.ae/Beauty-Beast-Rose-Pendant-Necklace-Rose/dp/B07MX2RRBN/ref=sr_1_2025?qid=1686556672&s=fashion&sr=1-2025,Beauty and the Beast Rose Pendant Necklace-Rose Gold,520, AED 43.44 ,No discount, AED 20.00 
https://www.amazon.ae/Palestine-Pendant-Necklace-Jewelry-Necklaces/dp/B09VZNMWQQ/ref=sr_1_2026?qid=1686556672&s=fashion&sr=1-2026,Silver Palestine Map Flag Pendant Chain Necklace for Women Men Middle East Jewelry Necklaces,521, AED 43.44 ,No discount, AED 29.99 
https://www.amazon.ae/GUESS-Womens-Framed-Necklace-Crystal/dp/B078BBQFV4/ref=sr_1_2069?qid=1686556678&s=fashion&sr=1-2069,GUESS Womens Pave Framed Heart Toggle Necklace with 4 G Logo,526, AED 43.44 ,-9%, AED 48.02 
https://www.amazon.ae/Silver-Trousers-Chains-Keychains-Jewelry/dp/B0BML845XY/ref=sr_1_2070?qid=1686556678&s=fashion&sr=1-2070,Hip Hop Pants Jean Chain Goth Punk Silver Trousers Chains Biker Heavy Thick Wallet Pocket Chains Silver Keychains Body Jewelry for Men and Women (Silver),527, AED 43.44 ,-10%, AED 35.91 
https://www.amazon.ae/UNGENT-THEM-Bracelet-Protection-Friendship/dp/B07VWWW9YV/ref=sr_1_2071?qid=1686556678&s=fashion&sr=1-2071,"UNGENT THEM Evil Eye Bracelet Anklet for Women Men, Protection Lucky BFF Wish Friendship Bracelet for 2, Gift for Friends Family Sister",528, AED 43.44 ,No discount, AED 38.40 
https://www.amazon.ae/BOZONY-Sterling-Freshwater-Earrings-Hypoallergenic/dp/B0BK3ZCNTF/ref=sr_1_2073?qid=1686556678&s=fashion&sr=1-2073,"BOZONY 925 Sterling Silver Freshwater Pearl Earrings Hypoallergenic Pearl Drop Stud Earrings Set, Silver Pearl Earrings Fine Jewelry for Women Ladies Large",530, AED 43.44 ,No discount, AED 36.52 
https://www.amazon.ae/Hypoallergenic-Solitaire-Birthstone-Earrings-Gemstone/dp/B09T5FQ5JZ/ref=sr_1_2074?qid=1686556678&s=fashion&sr=1-2074,Solid 14K Gold Hypoallergenic 3mm Round Solitaire Genuine Birthstone Bezel Screw Back Stud Earrings,531, AED 43.44 ,No discount, AED 170.51 
https://www.amazon.ae/Pierced-Owl-Stainless-Dangling-zirconia/dp/B0BTMVK2SF/ref=sr_1_2117?qid=1686556684&s=fashion&sr=1-2117,Pierced Owl 14GA Stainless Steel CZ Crystal Dragon Dangling Belly Button Ring,536, AED 43.45 ,No discount, AED 70.20 
https://www.amazon.ae/Just-Imagine-Eye-Catching-Accessory-Adjustable/dp/B0BRLF6P77/ref=sr_1_2118?qid=1686556684&s=fashion&sr=1-2118,Just Imagine - Exotic Jaguar Head Gold Plated Cubic Zircon Crystal Ring for Women - A Bold and Eye-Catching Accessory | Adjustable Finger Rings For Women And Girls,537, AED 43.45 ,No discount, AED 29.00 
https://www.amazon.ae/Necklace-Classic-Stretch-Chokers-Decorations/dp/B0B28XJGKV/ref=sr_1_2119?qid=1686556684&s=fashion&sr=1-2119,"Choker Necklace for Women, 10 Pcs Black Choker Necklace Set, Gothic Black Lace Classic Stretch Velvet Chokers, Party Decorations for Women and Teen Girls (10 Style)",538, AED 43.45 ,-10%, AED 35.98 
https://www.amazon.ae/Zirconia-Diamonds-Contemporary-Earrings-Women-Zpfk9745/dp/B08G1GLPK2/ref=sr_1_2120?qid=1686556684&s=fashion&sr=1-2120,"Zaveri Pearls Women's Base Metal Cubic Zirconia Diamonds &amp; Pearls Gold, Pink Contemporary Stud Earrings For Women-Zpfk9745, Combo Of 3,",539, AED 43.45 ,No discount, AED 23.12 
https://www.amazon.ae/PPONE-Tartaglia-Clothing-Backpack-Accessories/dp/B09BZ7RZGW/ref=sr_1_2121?qid=1686556684&s=fashion&sr=1-2121,PPONE Game Hu Tao Brooch Xiao Pins Zhongli Venti Badge Tartaglia Brooch Klee Shogun Kokomi Paimon for Clothing Backpack Buttons Accessories,540, AED 43.45 ,No discount, AED 54.53 
https://www.amazon.ae/Robella-Swarovski-Elements-Encrusted-Purple-Swarovski/dp/B07T518SJ6/ref=sr_1_2122?qid=1686556684&s=fashion&sr=1-2122,Robella Swarovski Elements Necklace Encrusted With Purple&nbsp;Swarovski Crystals Rob-001,541, AED 43.45 ,No discount, AED 35.70 
https://www.amazon.ae/PANDORA-590719-19-Women-Silver-Accessories/dp/B00S8L749I/ref=sr_1_2165?qid=1686556689&s=fashion&sr=1-2165,Pandora Moments Women's Sterling Silver Heart Clasp Snake Chain Bracelet for Charms,546, AED 43.45 ,No discount, AED 229.81 
https://www.amazon.ae/Oivley-Engagement-Zirconia-Sterling-Gemstone/dp/B0BTHDSH4M/ref=sr_1_2166?qid=1686556689&s=fashion&sr=1-2166,Oivley 2.7CT Engagement Wedding Rings for Women Promise Rings for Her Cubic Zirconia Ring 925 Sterling Silver Rings for Women Fake Engagement Ring with 18K White Gold Plated,547, AED 43.45 ,No discount, AED 78.74 
https://www.amazon.ae/YADOCA-Piercing-Piercings-Jewelry-cubic-zirconia/dp/B0B2LSNPSC/ref=sr_1_2167?qid=1686556689&s=fashion&sr=1-2167,YADOCA 8 Pcs Fake Belly Piercing for Women Fake Belly Ring Dangle Fake Belly Button Piercings CZ Non Piercing Jewelry Clip on Belly Button Rings,548, AED 43.45 ,No discount, AED 5.00 
https://www.amazon.ae/Shiny-Carat-Simulated-Diamond-Rings/dp/B07MG71SC7/ref=sr_1_2168?qid=1686556689&s=fashion&sr=1-2168,Shiny 1 Carat Simulated Diamond Rings for Women - 18K White Gold Plated,549, AED 43.45 ,No discount, AED 29.50 
https://www.amazon.ae/REBUY-Hematite-Bracelet-Gemstone-Certificate/dp/B07FZ5ZF4S/ref=sr_1_2169?qid=1686556689&s=fashion&sr=1-2169,"REBUY Hematite Stone Bracelet Natural Crystal Healing Gemstone Bracelet for Men &amp; Women, Color Silver, Bead Size 8 mm, Lab Certificate, 7 Inch, Crystal, Hematite",550, AED 43.46 ,No discount, AED 49.00 
https://www.amazon.ae/Al-Ameen-Stainless-Pendant-Necklace-stainless/dp/B07FPLKB69/ref=sr_1_2170?qid=1686556689&s=fashion&sr=1-2170,Ayatul Kursi Quran Stainless Steel Pendant Necklace w/Chain AMN097 Islam Muslim Fashion Jewelry,551, AED 43.46 ,-17%, AED 53.00 
https://www.amazon.ae/Naz-Collection-Plated-String-Bracelet/dp/B01AYNL2PY/ref=sr_1_2213?qid=1686556695&s=fashion&sr=1-2213,Naz Collection Gold Plated Shiny 6mm Heart Charm Red String Love Bracelet,556, AED 43.46 ,No discount, AED 32.30 
https://www.amazon.ae/FLYEHI-Initial-Princess-Sterling-Engagement/dp/B0BYM5KQP3/ref=sr_1_2214?qid=1686556695&s=fashion&sr=1-2214,FLYEHI Initial Ring Classic Wedding Ring Set For Women Princess Cut Zircon Sterling Silver Engagement Rings Jewelry (Size : 8),557, AED 43.46 ,No discount, AED 1.00 
https://www.amazon.ae/Compass-Locket-Necklace-Women-Inspirational/dp/B0BJKKPRJ5/ref=sr_1_2215?qid=1686556695&s=fashion&sr=1-2215,"Compass Locket Necklace for Women Men - 925 Sterling Silver Holds Pictures Pendant Inspirational Graduation Jewelry Gift for Best Friends, Sterling Silver, No Gemstone",558, AED 43.46 ,No discount, AED 166.30 
https://www.amazon.ae/Hunger-Games-Mockingjay-Pendant-Leather/dp/B08V3812SJ/ref=sr_1_2216?qid=1686556695&s=fashion&sr=1-2216,The Hunger Games Movie Mockingjay Pendant on Leather Cord,559, AED 43.46 ,-20%, AED 23.20 
https://www.amazon.ae/Womens-Earrings-Stainless-Fashion-Jewelry/dp/B0819N9WT9/ref=sr_1_2217?qid=1686556695&s=fashion&sr=1-2217,Trendy Womens Creole Hoop Earrings Gold/Black/Stainless Steel Loop Ear Dangle Circle Fashion Jewelry,560, AED 43.46 ,No discount, AED 54.99 
https://www.amazon.ae/Bracelets-Fashion-Jewelry-Titanium-Ornament/dp/B07XY2B5XH/ref=sr_1_2218?qid=1686556695&s=fashion&sr=1-2218,1pc Chunky Chain Bracelets Simple Silver Fashion Men Jewelry Hand Decor Titanium Steel Ornament Gift,561, AED 43.46 ,No discount, AED 27.99 
https://www.amazon.ae/BGM-Women-Sunflower-Brooches-Purple/dp/B0C2VSFGFG/ref=sr_1_2261?qid=1686556701&s=fashion&sr=1-2261,BGM Women Drill Sunflower Brooches Purple,566, AED 43.46 ,No discount, AED 2.00 
https://www.amazon.ae/FANSING-Surgical-Titanium-Piercing-cubic-zirconia/dp/B09G6CPRSR/ref=sr_1_2262?qid=1686556701&s=fashion&sr=1-2262,FANSING 6PCS Surgical Steel/Titanium Nose Studs for Women Nostril Piercing Jewelry 22g / 20g / 18g,567, AED 43.46 ,No discount, AED 80.63 
https://www.amazon.ae/SUNYIK-Labradorite-Necklace-Irregular-labradorite/dp/B07WXRSLQV/ref=sr_1_2263?qid=1686556701&s=fashion&sr=1-2263,"SUNYIK Natural Labradorite Pendant Necklace for Men Women, Irregular Handmade Wire Wrapped Crystal Necklace for Unisex",568, AED 43.47 ,No discount, AED 97.07 
https://www.amazon.ae/Lotus-Fun-Sterling-Earrings-Honeybee/dp/B07PHF5SHS/ref=sr_1_2264?qid=1686556701&s=fashion&sr=1-2264,Lotus Fun S925 Sterling Silver Stud Earrings Sweet Honey Bee Stud Earrings Most Popular Handmade Unique Jewellery for Women and Girls,569, AED 43.47 ,No discount, AED 75.10 
https://www.amazon.ae/Necklace-Mermaid-Pendant-Friends-Friendship/dp/B0BZS6H6BL/ref=sr_1_2265?qid=1686556701&s=fashion&sr=1-2265,Necklace for 2 - Split Heart Mermaid Tail Pendant Best Friends Forever Friendship Necklace Gifts for Girls Best Friend Necklace,570, AED 43.47 ,No discount, AED 36.00 
https://www.amazon.ae/Turtle-jewelry-set-women-necklace/dp/B0BGFLCTQ1/ref=sr_1_2266?qid=1686556701&s=fashion&sr=1-2266,Turtle jewelry set for women - 18k gold plated necklace pendant and earrings,571, AED 43.47 ,No discount, AED 20.00 
https://www.amazon.ae/EAMTI-Sterling-Silver-Wedding-Comfort/dp/B07G98GV48/ref=sr_1_2309?qid=1686556707&s=fashion&sr=1-2309,EAMTI 2mm 4mm 6mm 925 Sterling Silver Ring High Polish Plain Dome Wedding Band Comfort Fit Size 4-12,576, AED 43.47 ,No discount, AED 106.00 
